"CUST_ID","BALANCE","BALANCE_FREQUENCY","PURCHASES","ONEOFF_PURCHASES","INSTALLMENTS_PURCHASES","CASH_ADVANCE","PURCHASES_FREQUENCY","ONEOFF_PURCHASES_FREQUENCY","PURCHASES_INSTALLMENTS_FREQUENCY","CASH_ADVANCE_FREQUENCY","CASH_ADVANCE_TRX","PURCHASES_TRX","CREDIT_LIMIT","PAYMENTS","MINIMUM_PAYMENTS","PRC_FULL_PAYMENT","TENURE","Card_use_type","Months_used_for_Purchase","Monthly_Avg_Purchase","Months_used_for_cash_adv","Monthly_Avg_Cash_Adv_Amt","N.o_of_purchase_trans","N.o_of_cash_adv_trans","Limit_Usage","Payment_Ratio","kmeans_model.cluster"
"C16094",0,0,9.28,0,9.28,0,0.25,0,0.25,0,0,3,5000,0,36.3722533449881,0,12,"Installment",3,3.09333333333333,0,0,3,0,0,0,"1"
"C16095",319.696908,1,3884.19,2265.9,1618.29,0,1,1,0.833333,0,0,43,9000,3682.437155,212.358132,0.416667,12,"Both Purchases",12,323.6825,0,0,90,0,0.0355218786666667,17.3406929149292,"3"
"C16096",116.418751,1,1176,0,1176,0,1,0,1,0,0,12,2150,1083.783994,1364.816672,0.666667,12,"Installment",12,98,0,0,98,0,0.0541482562790698,0.794087598894747,"3"
"C16097",170.019011,0.5,266.6,266.6,0,1199.729121,0.166667,0.166667,0,0.166667,3,1,2500,293.055707,88.589314,0,6,"One-Off",1,266.6,1,1199.729121,267,400,0.0680076044,3.30802546907633,"1"
"C16098",1679.952713,1,585.39,585.39,0,0,0.75,0.75,0,0,0,11,1700,523.910288,1315.479892,0,12,"One-Off",9,65.0433333333333,0,0,53,0,0.988207478235294,0.39826552362079,"2"
"C16099",1476.16609,1,0,0,0,1429.734958,0,0,0,0.333333,6,0,3000,2644.30567,492.497922,0,12,"Cash Advance",0,0,4,357.4337395,0,238,0.492055363333333,5.36917122261482,"2"
"C16100",4611.724712,1,0,0,0,2686.074313,0,0,0,0.222222,2,0,6000,674.702724,1102.054684,0,9,"Cash Advance",0,0,2,1343.0371565,0,1343,0.768620785333333,0.612222545573791,"2"
"C16103",245.115749,0.875,2690.62,1217.04,1473.58,0,0.875,0.875,0.75,0,0,44,8000,2806.897275,137.43462,1,8,"Both Purchases",7,384.374285714286,0,0,61,0,0.030639468625,20.4235095567623,"3"
"C16104",2525.683344,1,0,0,0,285.193204,0,0,0,0.166667,5,0,7000,1483.38461,702.052491,0,12,"Cash Advance",0,0,2,142.596602,0,57,0.360811906285714,2.11292549918465,"2"
"C16105",112.01654,0.636364,825,600,225,0,0.5,0.083333,0.416667,0,0,7,3000,218.826147,190.513321,0.2,12,"Both Purchases",6,137.5,0,0,118,0,0.0373388466666667,1.14861336651624,"1"
"C16106",121.117428,0.909091,968.64,0,968.64,0,1,0,1,0,0,24,3000,764.973252,189.162675,0.181818,12,"Installment",12,80.72,0,0,40,0,0.040372476,4.04399679799411,"3"
"C16107",299.030773,1,805.8,540,265.8,0,1,0.083333,1,0,0,13,4000,845.966736,184.444816,0,12,"Both Purchases",12,67.15,0,0,62,0,0.07475769325,4.58655740153738,"3"
"C16109",3027.570865,1,0,0,0,2081.583331,0,0,0,0.083333,3,0,4500,1074.265678,883.685949,0,12,"Cash Advance",0,0,1,2081.583331,0,694,0.672793525555556,1.21566454600264,"2"
"C16112",617.413726,1,0,0,0,1420.758241,0,0,0,0.272727,4,0,2000,385.654237,229.411418,0,11,"Cash Advance",0,0,3,473.586080333333,0,355,0.308706863,1.68105947106783,"2"
"C16113",765.109593,1,0,0,0,457.076354,0,0,0,0.25,3,0,1200,269.369459,271.528169,0,12,"Cash Advance",0,0,3,152.358784666667,0,152,0.6375913275,0.992049775137695,"2"
"C16114",2583.247881,1,1337.35,45.65,1291.7,2484.59465,1,0.083333,1,0.5,18,21,3000,819.792196,6404.855484,0,12,"All Three",12,111.445833333333,6,414.099108333333,64,138,0.861082627,0.127995424416355,"2"
"C16115",1146.669364,1,439.08,108.45,330.63,0,0.818182,0.181818,0.727273,0,0,15,1200,1476.257377,616.862544,0,11,"Both Purchases",9,48.7866666666667,0,0,29,0,0.955557803333333,2.39317071746214,"2"
"C16116",757.470201,1,118.7,0,118.7,1520.641388,0.5,0,0.5,0.166667,4,12,2000,305.892501,211.984193,0.083333,12,"Installment",6,19.7833333333333,2,760.320694,10,380,0.3787351005,1.44299674740371,"2"
"C16117",1253.188317,1,320.34,0,320.34,0,0.666667,0,0.666667,0,0,11,1500,1229.226379,324.954747,0,12,"Installment",8,40.0425,0,0,29,0,0.835458878,3.78276172405015,"2"
"C16119",296.905944,1,43.25,0,43.25,875.31071,0.125,0,0.125,0.125,1,1,1800,32.924384,150.317143,0,8,"Installment",1,43.25,1,875.31071,43,875,0.164947746666667,0.219032795214848,"2"
"C16120",1084.652647,1,0,0,0,37.460952,0,0,0,0.166667,2,0,1200,272.517748,277.546713,0,12,"Cash Advance",0,0,2,18.730476,0,19,0.903877205833333,0.981880653726207,"2"
"C16121",237.198442,1,1166.68,0,1166.68,0,1,0,1,0,0,12,3500,1014.549633,216.090433,0.083333,12,"Installment",12,97.2233333333333,0,0,97,0,0.0677709834285714,4.69502337014615,"3"
"C16122",1636.518315,1,542.47,542.47,0,1869.646314,0.25,0.25,0,0.25,2,2,3000,209.392729,354.281114,0,8,"One-Off",2,271.235,2,934.823157,271,935,0.545506105,0.591035538518714,"2"
"C16123",1213.551338,1,941.39,860.67,80.72,49.747079,1,1,0.25,0.083333,1,18,7000,1679.00486,309.140865,0,12,"All Three",12,78.4491666666667,1,49.747079,52,50,0.173364476857143,5.43119674585888,"3"
"C16124",468.851415,1,0,0,0,147.205289,0,0,0,0.083333,1,0,600,164.403739,276.486072,0,12,"Cash Advance",0,0,1,147.205289,0,147,0.781419025,0.59461852024141,"2"
"C16125",252.717781,1,463.34,0,463.34,0,0.833333,0,0.833333,0,0,10,4000,162.949236,184.464721,0,12,"Installment",10,46.334,0,0,46,0,0.06317944525,0.883362602434966,"3"
"C16126",954.431507,1,1334.7,1334.7,0,90.168062,1,1,0,0.083333,1,13,3000,904.68554,250.871811,0,12,"One-Off",12,111.225,1,90.168062,103,90,0.318143835666667,3.60616657724052,"3"
"C16127",18.105265,1,244.92,0,244.92,0,1,0,1,0,0,12,2500,221.798291,179.182583,0.333333,12,"Installment",12,20.41,0,0,20,0,0.007242106,1.23783398635346,"3"
"C16128",53.583548,0.818182,553.85,369.1,184.75,0,0.75,0.416667,0.5,0,0,19,4200,846.787917,150.804339,0.875,12,"Both Purchases",9,61.5388888888889,0,0,29,0,0.0127579876190476,5.61514292370593,"3"
"C16129",1275.142146,1,454.72,454.72,0,959.005156,1,1,0,0.083333,2,12,1500,826.036748,350.661181,0,12,"One-Off",12,37.8933333333333,1,959.005156,38,480,0.850094764,2.35565495343495,"2"
"C16130",151.912258,1,2216.21,2047.21,169,0,1,1,0.25,0,0,32,2500,2571.573214,73.948578,0.4,12,"Both Purchases",12,184.684166666667,0,0,69,0,0.0607649032,34.7751543511763,"3"
"C16131",192.942944,1,1963.25,1877.08,86.17,0,1,0.916667,0.916667,0,0,22,8000,1903.279643,174.499877,1,12,"Both Purchases",12,163.604166666667,0,0,89,0,0.024117868,10.9070543528234,"3"
"C16132",64.152423,0.818182,487,487,0,0,0.666667,0.666667,0,0,0,13,500,454.888506,127.731899,0.2,12,"One-Off",8,60.875,0,0,37,0,0.128304846,3.5612756841578,"3"
"C16133",954.060867,1,279.76,0,578.55,325.076569,0.583333,0,0.666667,0.333333,4,14,1000,956.028747,1033.373322,0,12,"Installment",7,39.9657142857143,4,81.26914225,20,81,0.954060867,0.925153307760736,"2"
"C16135",1631.385579,1,0,0,0,1755.575907,0,0,0,0.083333,3,0,3500,398.316441,566.30971,0,12,"Cash Advance",0,0,1,1755.575907,0,585,0.466110165428571,0.703354425973025,"2"
"C16136",3803.969016,1,0,0,0,2459.259917,0,0,0,0.727273,26,0,5000,1825.349955,1026.0174,0,11,"Cash Advance",0,0,8,307.407489625,0,95,0.7607938032,1.77906335214198,"2"
"C16137",1084.912729,1,661.49,661.49,0,107.477606,0.083333,0.083333,0,0.083333,1,1,1800,2617.887354,299.935043,0.090909,12,"One-Off",1,661.49,1,107.477606,661,107,0.602729293888889,8.7281810348516,"2"
"C16139",2705.899439,1,0,0,0,547.055908,0,0,0,0.166667,2,0,8500,1123.974128,654.870661,0,12,"Cash Advance",0,0,2,273.527954,0,274,0.318341110470588,1.71632994870112,"2"
"C16140",1044.878512,1,0,0,0,168.888837,0,0,0,0.166667,2,0,1200,348.658967,269.844517,0,12,"Cash Advance",0,0,2,84.4444185,0,84,0.870732093333333,1.29207356471875,"2"
"C16141",1944.394136,1,575.88,375.88,200,0,0.583333,0.333333,0.416667,0,0,12,4500,406.891744,399.881036,0,12,"Both Purchases",7,82.2685714285714,0,0,48,0,0.432087585777778,1.01753198418742,"2"
"C16142",44.694228,0.818182,788.99,235.9,553.09,0,0.75,0.083333,0.583333,0,0,15,5700,874.51882,141.103713,0.727273,12,"Both Purchases",9,87.6655555555556,0,0,53,0,0.00784109263157895,6.19770239497525,"3"
"C16145",64.180193,0.727273,602.2,502.2,100,0,0.416667,0.416667,0.166667,0,0,9,2500,590.403543,69.987515,0,12,"Both Purchases",5,120.44,0,0,67,0,0.0256720772,8.43584092105571,"1"
"C16146",333.085021,0.636364,980,980,0,0,0.083333,0.083333,0,0,0,1,1000,1485.205378,163.396716,0,12,"One-Off",1,980,0,0,980,0,0.333085021,9.08956687966728,"1"
"C16147",4663.039011,1,3908.26,3908.26,0,0,1,1,0,0,0,12,9000,2226.722088,1145.197102,0,12,"One-Off",12,325.688333333333,0,0,326,0,0.518115445666667,1.94440073600536,"2"
"C16148",2589.824766,1,0,0,0,4354.657224,0,0,0,0.333333,19,0,3000,3410.296105,992.707868,0.083333,12,"Cash Advance",0,0,4,1088.664306,0,229,0.863274922,3.43534710958894,"2"
"C16149",719.592571,0.727273,124.13,45.65,78.48,0,0.25,0.083333,0.166667,0,0,3,3000,1486.14717,390.098144,0,12,"Both Purchases",3,41.3766666666667,0,0,41,0,0.239864190333333,3.80967505961782,"1"
"C16150",1473.542308,1,240.02,0,240.02,0,0.583333,0,0.5,0,0,12,1500,613.733389,535.262291,0,12,"Installment",7,34.2885714285714,0,0,20,0,0.982361538666667,1.14660307538832,"2"
"C16151",1359.527692,1,92.1,0,92.1,0,0.25,0,0.25,0,0,3,1500,487.05295,495.317878,0,12,"Installment",3,30.7,0,0,31,0,0.906351794666667,0.983313891205841,"2"
"C16153",208.039434,1,684.2,518.87,165.33,0,0.833333,0.5,0.75,0,0,26,4000,1194.108316,158.022532,0.333333,12,"Both Purchases",10,68.42,0,0,26,0,0.0520098585,7.55656994535437,"3"
"C16154",330.673765,1,33.44,0,33.44,0,0.333333,0,0.333333,0,0,4,2400,2989.04951,3457.886177,0.181818,12,"Installment",4,8.36,0,0,8,0,0.137780735416667,0.864415240120265,"3"
"C16158",1236.088709,1,0,0,0,2546.081531,0,0,0,0.5,24,0,2500,1612.24135,438.47095,0,12,"Cash Advance",0,0,6,424.346921833333,0,106,0.4944354836,3.67696274975571,"2"
"C16159",288.350729,1,296.16,0,296.16,1113.678595,0.333333,0,0.25,0.166667,5,8,1500,58.787935,135.413354,0,12,"Installment",4,74.04,2,556.8392975,37,223,0.192233819333333,0.434136909421799,"2"
"C16160",1776.088454,1,117,117,0,139.117692,0.333333,0.333333,0,0.166667,2,4,9000,1160.657884,381.46904,0,12,"One-Off",4,29.25,2,69.558846,29,70,0.197343161555556,3.04260047945175,"2"
"C16161",4383.571529,1,0,0,0,1805.853456,0,0,0,0.333333,6,0,5000,1161.700956,994.581254,0,12,"Cash Advance",0,0,4,451.463364,0,301,0.8767143058,1.16803021505571,"2"
"C16162",788.425212,1,94.38,32.08,62.3,1461.675329,0.166667,0.083333,0.166667,0.5,10,3,2500,1593.278155,401.341447,0,12,"All Three",2,47.19,6,243.612554833333,31,146,0.3153700848,3.9698819220134,"2"
"C16163",440.161534,1,365,116,249,0,0.25,0.083333,0.166667,0,0,6,800,230.655936,209.080877,0,12,"Both Purchases",3,121.666666666667,0,0,61,0,0.5502019175,1.1031900157947,"2"
"C16164",1994.005447,1,0,0,0,1512.2157,0,0,0,0.083333,6,0,6000,689.917064,577.743307,0,12,"Cash Advance",0,0,1,1512.2157,0,252,0.332334241166667,1.19415847079644,"2"
"C16165",427.186194,1,3305.33,419.22,2886.11,0,1,0.166667,1,0,0,42,5000,3312.414274,220.475303,0.083333,12,"Both Purchases",12,275.444166666667,0,0,79,0,0.0854372388,15.0239697096595,"3"
"C16166",137.507638,1,0,0,0,94.989817,0,0,0,0.083333,1,0,500,158.139197,171.611073,0,12,"Cash Advance",0,0,1,94.989817,0,95,0.275015276,0.921497629701319,"2"
"C16167",1546.414616,0.909091,0,0,0,4544.457479,0,0,0,0.416667,15,0,3500,3440.235297,729.873545,0.1,12,"Cash Advance",0,0,5,908.8914958,0,303,0.441832747428571,4.71346758704619,"2"
"C16168",222.478614,1,2360.7,2360.7,0,0,0.916667,0.916667,0,0,0,44,5000,2313.605337,182.983637,1,12,"One-Off",11,214.609090909091,0,0,54,0,0.0444957228,12.6437826623809,"3"
"C16169",4420.564706,1,0,0,0,310.00809,0,0,0,0.166667,2,0,5000,1096.636052,1313.966224,0,12,"Cash Advance",0,0,2,155.004045,0,155,0.8841129412,0.834599879334494,"2"
"C16171",46.290578,1,553.18,0,553.18,0,0.75,0,0.666667,0,0,13,8000,467.565103,149.339136,0.636364,12,"Installment",9,61.4644444444444,0,0,43,0,0.00578632225,3.13089465711118,"3"
"C16172",1649.383354,1,2138.34,2025,113.34,289.350386,0.25,0.166667,0.083333,0.083333,1,6,3000,1340.124452,469.831073,0,12,"All Three",3,712.78,1,289.350386,356,289,0.549794451333333,2.85235381185612,"2"
"C16174",292.176394,1,400.04,275.04,125,410.694889,0.583333,0.166667,0.333333,0.25,4,7,3000,681.432786,167.945758,0,12,"All Three",7,57.1485714285714,3,136.898296333333,57,103,0.0973921313333333,4.05745756317346,"3"
"C16175",701.345445,1,70.98,0,70.98,0,0.166667,0,0.166667,0,0,2,1000,379.261644,260.465386,0,12,"Installment",2,35.49,0,0,35,0,0.701345445,1.45609230395013,"2"
"C16176",101.936878,1,888.96,0,888.96,0,1,0,1,0,0,12,2000,790.509043,179.636117,0.833333,12,"Installment",12,74.08,0,0,74,0,0.050968439,4.40061306268383,"3"
"C16177",2112.383095,1,0,0,0,1437.963388,0,0,0,0.25,5,0,2500,763.38027,705.382787,0,12,"Cash Advance",0,0,3,479.321129333333,0,288,0.844953238,1.08222129043815,"2"
"C16178",2136.215769,1,1846.03,507.32,1338.71,187.819777,1,0.333333,1,0.083333,1,33,4500,1082.35936,521.999553,0,12,"All Three",12,153.835833333333,1,187.819777,56,188,0.474714615333333,2.07348713955699,"2"
"C16179",1446.080403,1,0,0,0,75.50221,0,0,0,0.083333,1,0,1700,361.533622,496.679318,0,12,"Cash Advance",0,0,1,75.50221,0,76,0.850635531176471,0.727901502836484,"2"
"C16180",745.342323,1,49.25,49.25,0,0,0.083333,0.083333,0,0,0,1,1000,370.390221,215.208576,0,12,"One-Off",1,49.25,0,0,49,0,0.745342323,1.72107556252777,"2"
"C16181",3249.347926,1,438.12,59.2,378.92,2195.21579,1,0.083333,1,0.416667,6,27,5000,1021.827215,744.223511,0,12,"All Three",12,36.51,5,439.043158,16,366,0.6498695852,1.37301119878219,"2"
"C16182",37.324758,0.166667,0,0,0,720.142017,0,0,0,0.166667,6,0,4000,0,78.5565741960679,0,6,"Cash Advance",0,0,1,720.142017,0,120,0.0093311895,0,"1"
"C16184",1.956658,0.272727,393.71,168.71,225,0,0.416667,0.166667,0.25,0,0,6,1700,178.707279,114.012384745456,0,12,"Both Purchases",5,78.742,0,0,66,0,0.00115097529411765,1.5674374270741,"1"
"C16185",2859.393734,1,0,0,0,841.853868,0,0,0,0.333333,7,0,3500,890.878231,1015.570692,0,12,"Cash Advance",0,0,4,210.463467,0,120,0.816969638285714,0.877219319164835,"2"
"C16186",1070.59508,1,0,0,0,54.379041,0,0,0,0.25,3,0,1200,1513.629514,502.813712,0.083333,12,"Cash Advance",0,0,3,18.126347,0,18,0.892162566666667,3.01031868836544,"2"
"C16187",969.583332,1,0,0,0,19.587825,0,0,0,0.083333,1,0,2500,481.98,301.076813,0,12,"Cash Advance",0,0,1,19.587825,0,20,0.3878333328,1.60085393224884,"2"
"C16188",4.930929,0.444444,189.72,0,189.72,0,1,0,0.888889,0,0,9,1500,284.411628,19.278758,0.166667,9,"Installment",9,21.08,0,0,21,0,0.003287286,14.7525908048641,"1"
"C16190",214.592814,0.363636,0,0,0,1306.528549,0,0,0,0.083333,3,0,3000,28.36165,79.103048,0,12,"Cash Advance",0,0,1,1306.528549,0,436,0.071530938,0.358540545744837,"1"
"C16191",4348.546906,1,3198.15,1966.24,1231.91,0,0.909091,0.545455,0.909091,0,0,54,6000,1068.304454,1647.360238,0,11,"Both Purchases",10,319.815,0,0,59,0,0.724757817666667,0.648494742896666,"2"
"C16192",1986.566642,0.875,551.06,551.06,0,2147.863293,0.375,0.375,0,0.25,7,11,2500,583.355186,1111.406948,0,8,"One-Off",3,183.686666666667,2,1073.9316465,50,307,0.7946266568,0.524879916442631,"2"
"C16193",825.207867,0.8,0,0,0,1270.8469,0,0,0,0.3,4,0,2500,411.215805,315.604084,0,10,"Cash Advance",0,0,3,423.615633333333,0,318,0.3300831468,1.30294830088447,"2"
"C16194",18.906225,0.272727,143.73,0,143.73,0,0.25,0,0.166667,0,0,3,2500,0,168.028440426756,0,12,"Installment",3,47.91,0,0,48,0,0.00756249,0,"1"
"C16195",525.3186,0.9,1604.97,0,1604.97,0,0.9,0,0.8,0,0,9,1000,1059.917432,459.831026,0,10,"Installment",9,178.33,0,0,178,0,0.5253186,2.30501504263438,"3"
"C16196",26.969302,1,417.7,0,417.7,0,1,0,1,0,0,14,2000,447.030311,148.459781,0.272727,12,"Installment",12,34.8083333333333,0,0,30,0,0.013484651,3.01112064148875,"3"
"C16197",197.931794,1,1946.25,816.91,1129.34,0,1,0.666667,1,0,0,40,1200,1957.052996,172.362577,1,12,"Both Purchases",12,162.1875,0,0,49,0,0.164943161666667,11.3542802043393,"3"
"C16199",2481.696036,1,1326.09,1326.09,0,2033.191162,0.583333,0.583333,0,0.166667,8,15,3500,1491.960053,751.452457,0,12,"One-Off",7,189.441428571429,2,1016.595581,88,254,0.709056010285714,1.98543505860145,"2"
"C16200",1978.669021,1,1224.01,803.85,420.16,0,0.916667,0.75,0.333333,0,0,41,3500,429.743823,440.784074,0,12,"Both Purchases",11,111.273636363636,0,0,30,0,0.565334006,0.974953153593294,"3"
"C16201",0,0,54,0,54,0,0.166667,0,0.166667,0,0,2,4000,0,45.4376739200816,0,12,"Installment",2,27,0,0,27,0,0,0,"1"
"C16202",481.807171,0.909091,2331.4,842.9,1488.5,0,0.75,0.416667,0.666667,0,0,24,4500,1859.888094,164.943132,0,12,"Both Purchases",9,259.044444444444,0,0,97,0,0.107068260222222,11.2759353569205,"3"
"C16203",1096.991698,1,1567.12,826.63,740.49,0,1,0.666667,0.916667,0,0,37,1200,993.247869,571.822624,0,12,"Both Purchases",12,130.593333333333,0,0,42,0,0.914159748333333,1.73698595912847,"2"
"C16204",600.140869,0.875,3488.01,3488.01,0,0,0.5,0.5,0,0,0,21,5000,105.220502,165.054133,0,8,"One-Off",4,872.0025,0,0,166,0,0.1200281738,0.637490864890975,"3"
"C16205",214.699856,1,440.44,440.44,0,0,1,1,0,0,0,22,3000,541.027445,197.29764,0,12,"One-Off",12,36.7033333333333,0,0,20,0,0.0715666186666667,2.7421891361701,"3"
"C16206",71.160989,1,317.1,0,317.1,0,1,0,0.9,0,0,10,1000,169.458993,149.095117,0,10,"Installment",10,31.71,0,0,32,0,0.071160989,1.13658311827878,"3"
"C16207",1779.435899,1,0,0,0,2131.824562,0,0,0,0.333333,4,0,2000,2563.051966,515.702583,0.083333,12,"Cash Advance",0,0,4,532.9561405,0,533,0.8897179495,4.97001964017698,"2"
"C16208",204.166295,1,2630.52,1769.34,861.18,0,1,0.75,0.916667,0,0,96,4000,2534.005357,176.114115,0.916667,12,"Both Purchases",12,219.21,0,0,27,0,0.05104157375,14.388428531126,"3"
"C16209",1120.057407,1,417.72,0,417.72,1176.894248,0.333333,0,0.333333,0.166667,2,4,2000,1362.230146,973.111675,0,12,"Installment",4,104.43,2,588.447124,104,588,0.5600287035,1.3998703139596,"2"
"C16213",18.810493,0.363636,0,0,0,189.012877,0,0,0,0.090909,1,0,7500,714.958591,56.421314,1,11,"Cash Advance",0,0,1,189.012877,0,189,0.00250806573333333,12.6717819971368,"1"
"C16214",2526.089973,1,3074.81,1797.85,1276.96,911.367983,1,0.666667,1,0.166667,3,28,5500,2405.281559,660.502814,0,12,"All Three",12,256.234166666667,2,455.6839915,110,304,0.459289086,3.6415916904784,"2"
"C16215",0,0,240.1,0,240.1,0,0.583333,0,0.583333,0,0,7,2500,0,22.3616200126117,0,12,"Installment",7,34.3,0,0,34,0,0,0,"1"
"C16216",2660.23788,1,0,0,0,1646.928989,0,0,0,0.333333,10,0,3000,499.241223,1272.079422,0,12,"Cash Advance",0,0,4,411.73224725,0,165,0.88674596,0.392460733477693,"2"
"C16218",1806.895078,1,223.6,223.6,0,855.065409,0.083333,0.083333,0,0.5,8,1,2000,1003.294384,660.657081,0,12,"One-Off",1,223.6,6,142.5109015,224,107,0.903447539,1.51863109146029,"2"
"C16219",7.314379,0.272727,448.74,0,448.74,0,1,0,1,0,0,20,3500,556.071033,18.101844260037,0,12,"Installment",12,37.395,0,0,22,0,0.00208982257142857,30.7190264711107,"1"
"C16221",828.913072,1,2827.49,955.85,1871.64,0,1,0.363636,0.909091,0,0,32,3000,2188.042223,316.208158,0,11,"Both Purchases",11,257.044545454545,0,0,88,0,0.276304357333333,6.91962609958975,"3"
"C16222",1363.93317,1,74,74,0,0,0.083333,0.083333,0,0,0,1,1500,330.099968,273.120559,0,12,"One-Off",1,74,0,0,74,0,0.90928878,1.20862365399596,"2"
"C16223",0,0,0,0,0,72.388903,0,0,0,0.083333,1,0,3000,197.845282,109.135982404589,0,12,"Cash Advance",0,0,1,72.388903,0,72,0,1.81283273986162,"1"
"C16225",1764.972148,1,95.44,0,95.44,0,0.416667,0,0.416667,0,0,5,5000,2686.89785,427.511065,0,12,"Installment",5,19.088,0,0,19,0,0.3529944296,6.28497849523497,"2"
"C16226",2490.340771,1,2197.28,2064.28,133,0,0.833333,0.75,0.333333,0,0,40,4200,775.676457,795.224277,0,12,"Both Purchases",10,219.728,0,0,55,0,0.592938278809524,0.975418481847983,"2"
"C16227",462.340941,1,125,0,125,0,0.416667,0,0.416667,0,0,5,500,250.788354,350.085005,0,12,"Installment",5,25,0,0,25,0,0.924681882,0.716364169896394,"2"
"C16228",418.937604,1,1166.24,679.73,486.51,0,0.75,0.75,0.583333,0,0,39,7000,846.60721,194.955516,0,12,"Both Purchases",9,129.582222222222,0,0,30,0,0.0598482291428571,4.34256607543231,"3"
"C16229",387.967458,1,944.49,0,944.49,0,1,0,1,0,0,23,1000,831.708548,218.808215,0,12,"Installment",12,78.7075,0,0,41,0,0.387967458,3.80108465306022,"3"
"C16230",87.217542,0.727273,205.46,205.46,0,0,0.416667,0.416667,0,0,0,5,1600,335.650351,141.824682,0.090909,12,"One-Off",5,41.092,0,0,41,0,0.05451096375,2.3666568207077,"3"
"C16231",236.264094,1,1949.62,1430.92,518.7,0,1,1,0.5,0,0,38,1800,1679.271891,163.817498,0.1,12,"Both Purchases",12,162.468333333333,0,0,51,0,0.13125783,10.2508700932546,"3"
"C16232",550.50988,1,194.03,194.03,0,0,0.583333,0.583333,0,0,0,7,4000,589.020267,216.511505,0,12,"One-Off",7,27.7185714285714,0,0,28,0,0.13762747,2.72050331459291,"3"
"C16233",951.309137,1,137.03,137.03,0,1171.933912,0.111111,0.111111,0,0.111111,2,3,1200,312.729653,269.716306,0,9,"One-Off",1,137.03,1,1171.933912,46,586,0.792757614166667,1.15947625724935,"2"
"C16234",158.038938,1,1780.83,1697.47,83.36,0,1,1,0.166667,0,0,51,4500,1892.999476,168.906777,1,12,"Both Purchases",12,148.4025,0,0,35,0,0.035119764,11.2073624849286,"3"
"C16236",2677.340611,1,1443.89,1255.71,188.18,0,0.833333,0.75,0.5,0,0,35,8000,707.157146,691.597386,0,12,"Both Purchases",10,144.389,0,0,41,0,0.334667576375,1.02249829209158,"3"
"C16237",2444.389258,1,0,0,0,702.838293,0,0,0,0.25,3,0,2500,494.810805,856.617955,0,12,"Cash Advance",0,0,3,234.279431,0,234,0.9777557032,0.577633006770212,"2"
"C16239",759.198024,1,1769.79,1359.89,409.9,0,0.5,0.083333,0.416667,0,0,9,2500,662.501323,816.492249,0,12,"Both Purchases",6,294.965,0,0,197,0,0.3036792096,0.811399402519007,"3"
"C16240",1066.830615,1,509.94,0,509.94,0,1,0,1,0,0,27,1000,812.018361,1361.687384,0,12,"Installment",12,42.495,0,0,19,0,1.066830615,0.596332440574334,"2"
"C16241",179.29326,0.272727,217.77,0,217.77,2508.079327,0.25,0,0.166667,0.083333,5,9,3000,211.406239,345.092178,0.5,12,"Installment",3,72.59,1,2508.079327,24,502,0.05976442,0.612608029035071,"1"
"C16242",0,0,181,181,0,0,0.083333,0.083333,0,0,0,1,2500,165.763083,76.4691338800793,0,12,"One-Off",1,181,0,0,181,0,0,2.1677123120023,"1"
"C16243",91.011429,0.636364,1023.55,788.15,235.4,0,0.75,0.333333,0.5,0,0,20,3000,853.805054,112.459858,0.166667,12,"Both Purchases",9,113.727777777778,0,0,51,0,0.030337143,7.59208724947883,"3"
"C16244",624.717922,0.857143,0,0,0,1761.331946,0,0,0,0.571429,8,0,1200,901.464465,169.693848,0,7,"Cash Advance",0,0,4,440.3329865,0,220,0.520598268333333,5.31229903514239,"2"
"C16246",1363.414177,1,0,0,0,56.326164,0,0,0,0.083333,1,0,1500,307.813989,364.040306,0,12,"Cash Advance",0,0,1,56.326164,0,56,0.908942784666667,0.845549198609892,"2"
